,festival, party festival,e20b,"happy,joy: face: eat,food,meal: mouth,said,speak,confession: thing"
,cry,,e20c,"sad,grieve: water,wet"
,Passover,,e20d,"Happy,joy: face: no,not: eat,food,meal: mouth,said,speak,confession: thing: destroy,kill,destruction: knife,cut: person"
,grateful, gratitude grateful thank,e20e,"happy,joy: face: gift: hand: love,compassion"
,skull,,e20f,face
,bow,,e210,face: down
,descend,,e317,Down
,hard,,e269,"soft: no,not"
,rock,,e26a,"hard: soft: no,not: thing"
,promise,,e37a,"mouth,said,speak,confession: work,do"
,pain, pain hurt,e24f,"knife,cut: heart"
,with,,e24c,"people: same,equal"
,lust, sensuality lust sexual_desire,e239,"bad: no,not: good: eye,see"
,watchtower,,e23a,"eye,see: tower"
,prophesy,,e23b,"eye,see: forward,to"
,human_nature,,e23d,"road: birth,born: start,beginning: person"
,in, inside in,e240,door: thing: .
,out, outside out,e241,door: thing
,enter,,e242,"forward,to: door"
,leave, depart come_out leave,e243,"door: forward,to"
,myrrh,,e245,"tree,plant,wood: perfume,fragrant: good: nose,smell"
,branch,,e246,"tree,plant,wood"
,dirty, impure dirty,e249,"water,wet: bad: no,not: good"
,baptize, baptize baptism,e24a,"Water,wet: person"
,according_to,,e24d,"same,equal: mouth,said,speak,confession"
,flesh,,e26b,soft: person
,circumcise, circumcision circumcise,e250,"knife,cut: flesh: soft: person "
,always, eternal always eternity,e252,"all,whole: time,when"
,curtain,,e254,"clothing,fabric: window"
,leather,,e255,"clothing,fabric: animal"
,stumble,,e257,"walk: bad: no,not: good"
,run,,e258,walk: very
,dance,,e259,"walk: happy,joy: face"
,come, visit come,e25a,"walk: near,close"
,bird,,e25c,
,rooster,,e25d,"bird: sun,day"
,dove,,e25e,"bird: peace: sleep,rest,lie_down: person: love,compassion"
,discourage,,e261,"chain,bound,imprisoned,arrest: heart"
,encourage,,e262,"free,freedom: no,not: chain,bound,arrest,imprisoned: heart"
,fisherman,,e264,fish: person
,stern,,e266,boat
,sail,,e267,boat
,pillow, pillow cushion,e26c,soft: head: face
,gentle, gentleness gentle,e26d,"soft: power,can,ability: big: knife,cut"
,cloud,,e26e,soft: thing
,bag,,e26f,soft: box
,sheep,,e270,soft
,shepherd,,e271,sheep: soft: person
,evening,,e273,"moon,night: straight"
,wine,,e275,"cup,drink: fruit"
,full,,e276,"cup,drink"
,empty,,e277,"full: cup,drink: no,not"
,fill,,e278,"cup,drink"
,thorn,,e27b,
,vineyard,,e27f,"fruit: land,ground,earth,space"
,lampstand,,e281,"sun,day: thing: table"
,war, fight battle war,e283,
,white,,e285,"no,not: color"
,purple,,e286,"king,lord,ruler,master: color"
,red,,e287,"blood: hand: water,wet: color"
,gate,,e289,wall: door
,hedge,,e28a,"wall: land,ground,earth,space"
,unity,,e297,one
,forward, to forward,e318,
,down,,e319,
,from,,e31a,"Forward,to"
,around,,e31b,
,stretch,,e31c,
,flip,,e31d,
,change, turn change,e31e,
,transfiguration, transfigure transfiguration,e31f,"Change,turn: person: eye,see"
,repent, repentance repent,e320,"change,turn: heart"
,deep, depth deep,e321,
,arise, ascend arise,e322,Up: straight
,direction,,e323,
,lower_adj,,e324,straight: down 
,backward,,e325,
,divide, division divide separate split,e326,"Backward: forward,to"
,throw,,e327,
,wave,,e328,"forward,to: water,wet"
,resurrect, resurrection resurrect,e329,"up: dead,death,die: no,not: heart"
,buy, spend buy,e32a,"forward,to: money,wealth,wealthy"
,sell,,e32b,"backward: money,wealth,wealthy"
,stand,,e32c,up: straight: person
,leaven,,e32d,"up: bread,loaf: mouth,said,speak,confession: grain,wheat"
,smaller,,e32e,"up: many,much: small,few"
,move,,e32f,direction: person
,against, oppose against,e330,forward: backward
,hour,,e331,"time,when: around"
,control,,e332,"tie,knot: down"
,trouble,,e333,"heart: bad: no,not: good"
,Christ, Messiah Christ,e334,"very: anointed: king,ruler,lord,master: appointed: call,beckon: mouth,said,speak,confession: near,close: person"
,Satan, Satan Beelzebul,e335,"big: bad: no,not: good: spirit: person"
,John_the_Baptist,,e336,"man: no,not: knife,cut"
,Elealeh,,e3ca,"Arise,ascend: God: king,ruler,lord,master: man: love,compassion"
,Galilee,,e337,"house: cross: land,ground,earth,space"
,Jerusalem,,e338,"peace: sleep,rest,lie_down: person: love,compassion: village: many,much: neighbor: house: near,close"
,Judea,,e339,"praise,worship,exalt,dignify: mouth,said,speak,confession: good: land,ground,earth,space"
,Capernaum,,e33a,"soft: village: many,much: neighbor: house: near,close"
,Tyre,,e33b,"pain,hurt: knife,cut: heart: village: many,much: neighbor: house: near,close"
,Sidon_city,,e33c,"Fish: village: many,much: neighbor: house: near,close"
,Canaan_land,,e33d,"promise: mouth,said,speak,confession: work,do: land,ground,earth,space"
,Decapolis,,e33e,"ten: land,ground,earth,space"
,Gadara, Gerasenes Gadara,e33f,"Free,freedom: no,not: chain,arrest,bound,imprisoned: village: many,much: neighbor: house: near,close"
,Bethsaida,,e340,"harvest: hand: grain,wheat: village: many,much: neighbor: house: near,close"
,Gennesaret,,e341,"money,wealth,wealthy: land,ground,earth,space"
,Syria, Aram Syria,e342,"sun,day: land,ground,earth,space"
,Phoenicia,,e343,"Red: blood: hand: water,wet: color: land,ground,earth,space "
,Dalmanutha,,e344,"Person: mouth,said,speak,confession: land,ground,earth,space"
,Greece,,e345,"shake: land,ground,earth,space"
,Caesarea,,e346,"Big: king,ruler,lord,master: land,ground,earth,space"
,Philippi,,e347,"love,compassion: horse: village: many,much: neighbor: house: near,close"
,Bethphage,,e348,"Cross: horse: village: many,much: neighbor: house: near,close"
,Bethany,,e349,"house: pain,hurt: knife,cut: heart: village: many,much: neighbor: house: near,close"
,Gethsemane,,e34a,"oil: money,wealth,wealthy: water,wet: land,ground,earth,space"
,Golgotha, Joda Golgotha,e34b,"skull: face: land,ground,earth,space"
,month,,e34c,"divide,division,separate,split: backward: forward,to: land,ground,earth,space: year: around: sun,day"
,Arimathea,,e34d,"cross: tomb,grave: house: dead,death,die: no,not: heart: village: many,much: neighbor: house: near,close"
,stick,,e398,
,Nazareth,,e34e,"branch: tree,plant,wood: village: many,much: neighbor: house: near,close"
,Jordan_River,,e34f,"river,stream: baptize,baptism: water,wet: person"
,Sea_of_Galilee,,e350,"ocean,sea: big: water,wet: house: cross"
,Son_of_Man,,e352,"small,few: son: love,compassion: .: man "
,Mary_Magdalene,,e353,"woman: ocean,sea: big: water,wet "
,Herodias,,e355,"woman: lust,sensuality,sexual_desire: bad: no,not: good: eye,see"
,Simon_Peter, Cephas Simon_Peter,e356,"man: ear,hear "
,Andrew,,e357,man: man
,James_the_Disciple,,e358,man: person: foot
,Zebedee,,e359,"man: father: love,compassion"
,John, John John_the_Disciple,e35a,"man: no,not: knife,cut"
,Moses,,e35b,man: lift: hand: up
,David,,e35e,"man: appointed: call,beckon: mouth,said,speak,confession: near,close: person"
,Abiathar,,e35f,"man: harvest: hand: grain,wheat"
,Herod,,e360,man: big: man
,Philip,,e361,Man: horse 
,Bartholomew,,e362,"man: up: water,wet"
,Thomas,,e363,"man: same,equal"
,Simon_the_Canaanite,,e364,"man: ear,hear"
,Judas_Iscariot,,e365,"man: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Legion,,e366,"man: most: very: many,much"
,Jairus,,e367,"man: king,lord,ruler,master: temple: mouth,said,speak,confession: authority: praise,exalt,dignify,worship: good"
,Judas, Judas_not_Iscariot Juda Judas Jude,e368,"man: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Joses,,e369,"man: more : up: many,much"
,Elijah,,e36a,"man: fire,heat,hot"
,Bartimaeus,,e36b,"man: blind: no,not: eye,see"
,Timaeus,,e36c,"man: love compassion: blind: no,not: eye,see"
,Barabbas,,e36d,"man: forgive,forgiveness; no,not: kill,destroy,destruction: knife,cut: person"
,Rufus,,e36e,"man: blood: red: hand: water,wet: color"
,Pilate,,e36f,"man: governor: small,few: king,lord,ruler,master"
,Caesar,,e370,"man: big: king,lord,ruler,master"
,Mark,,e371,"man: book,read,learn: kill,destroy,destruction: knife,cut: person"
,Isaiah,,e372,"man: save,rescue: very: help: straight: people"
,Abraham,,e373,"man: many,much: man: love,compassion"
,Isaac,,e374,"man: laugh: very: happy,joy:  face"
,Jacob,,e375,man: person: foot
,James,,e376,man: person: foot
,Paul,,e377,"man: small,few"
,Idumea,,e378,"man: hair: face: land,ground,earth,space"
,Salome,,e379,"woman: peace: sleep,rest,lie_down: person:  love,compassion"
,Thaddaeus,,e37b,man: soft: heart
,Simon_of_Cyrene,,e37c,"man: ear,hear"
,period,,e37e, 
,untie,,e37f,"no,not: tie,knot"
,heaven,,e380,"house: God: king,lord,ruler,master: man: love,compassion"
,go, journey go travel trip,e381,
,leprosy,,e382,"very: sick,disease: sad,grieve: heart"
,Pharisee,,e383,"Bad: no,not: good: person: teach,teaching: mouth,said,speak,confession: book,read,learn"
,pigeon,,e0b6,"bird: sacrifice: fire,heat,hot: gift: hand: love,compassion"
,bowl, dish bowl,e384,
,shield,,e388,
,pos, pos *,e390, 
,Jotham,,eb82,"Man: all,whole"
,Levi,,eb1b,"man: with: same,equal: people"
,Elizabeth,,ec3a,"woman: covenant: promise: mouth,speak,said,confession: work,do: very"
,Quirinius,,ec3b,"man: up: governor: small,few: king,lord,ruler,master"
,Phanuel,,ec3c,man: face
,Tiberius_man,,ec3d,"man: river,stream "
,Eli, Heli Eli,ec44,man: up
,Melchi,,ec45,"man: me,I: king,lord,ruler,master"
,Jannai,,ec46,man: ?
,Amos,,ec47,man: hand: big
,Nahum,,ec48,"man: prophet: person: prophesy: eye,see: forward,to"
,Esli,,ec49,man: side: thing
,Naggai,,ec4a,"man: correct,yes: good"
,Maath,,ec4b,"man: time,when"
,Joanan,,ec4c,man: hei
,Adam,,ec4f,"man: dirt,soil,ground_soil: land,ground,earth,space"
,Addi,,ec50,"man: mouth,speak,said,confession: me,i"
,Admin,,ec51,"man: arise,ascend"
,Arni,,ec52,"man: good: happy,joy: face"
,Arphaxad,,ec53,"man: no,not: hand"
,Cainan, Cain Cainan Kenan,ec56,man: have: hand: .
,Chuza,,ec57,"man: small,few: mouth,speak,said,confession"
,Cleopas,,ec58,"man: all,whole: know,knowledge"
,Cosam,,ec59,"man: many,much"
,Eber,,ec5a,"man: through,pass: thing: forward,to"
,Eliezer,,ec5b,"man: me,I: help: straight: people"
,Elmadam,,ec5d,man: stretch
,Enoch, Hanok Enoch,ec5f,"man: teach,teaching: mouth,speak.said,confession: book,learn,read"
,Enos, Enosh Enos,ec60,"man: dead,death,die: no,not: heart"
,Er,,ec61,"man: beauty,beautiful: eye,see: good"
,Jared,,ec62,man: down
,Joanna,,ec63,woman: hei
,Jorim,,ec64,"man: glory,glorify: very: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Lamech,,ec66,man: arm: big
,Lazarus,,ec67,"man: authority: king,lord,ruler,master: mouth,said,speak,confession"
,Mahalalel,,ec68,"Man: very: correct,yes: good "
,Martha,,ec69,"woman: authority: king,lord,ruler,master: mouth,said,speak,confession"
,Melea,,ec6a,"man: person: love,compassion"
,Menna,,ec6b,"man: hard: no,not: soft"
,Methuselah,,ec6c,"man: old: no,not: new: send: hand: forward,to"
,Naaman,,ec6d,"man: very: kind,kindness: love,compassion: good"
,Nathan, Nathaniel Nathan,ec6f,"man: give,for: gift: hand: love,compassion: forward,to"
,Neri,,ec70,"man: very: eye,see"
,Peleg,,ec71,"man: knife,cut"
,Reu,,ec74,"man: mouth,said,speak,confession"
,Rhesa,,ec75,"man: choose: love,compassion: or"
,Clopas,,ebb5,"man: near,close: cross"
,Didymus,,ebb6,"man: two: mind,think,think_opinion: know,knowledge: head: face"
,Malchus,,ebb7,"man: kingdom: king,lord,ruler,master: land,ground,earth,space"
,Ampliatus,,ebb9,man: very: big
,Andronicus,,ebba,man: best: very: good
,Apelles,,ebbb,"man: divide,split,division,separate"
,Aristobulus,,ebbc,"man: according_to: same,equal: mouth,said,speak,confession "
,armor,,ebbd,metal: body: person
,Asyncritius,,ebbe,"man: go,travel,trip,journey"
,Epaenetus,,ebc1,"man: greeting: mouth,said,speak,confession: happy,joy: face"
,Esau,,ebc2,man: hair: face
,Hermas,,ebc4,"man: far: no,not: near,close"
,Hosea,,ebc5,"man: search: hand: eye,see"
,Lysanias,,ec40,"man: king,lord,ruler,master: happy,joy: face "
,Phlegon,,ebd1,"man: anger,angry"
,Phoebe,,ebd2,"woman: moon,night"
,prostitute, harlot prostitute,ecfc,"Dirty,impure: water: bad: no,not: good: woman"
,Judith,,edf8,"Woman: praise,exalt,worship,dignify: mouth,said,speak,confession: good"
,Naamah,,eeab,Woman: sweet
,Iskah,,eedb,"Woman: eye,see"
,Keturah,,eee1,"Woman: nose,smell"
,Milkah,,eee8,"Woman: small,few: judge,judgment: king,lord,ruler,master: or"
,Shuah,,eeee,"Man: money,wealth,wealthy"
,Shua,,e1e7,"OT: man: money,wealth,wealthy"
,alabaster,,e0d4,"money,wealth,wealthy: hard: no,not: soft: thing"
,earn, earn deserve,e0f5,"money,wealth,wealthy: work,do"
,judge, judgment judge,e1a2,"king,lord,ruler,master: or"
,hail,,ea13,"King,lord,ruler,master: greeting: mouth,said,speak,confession: happy,joy: face"
,victory, triumph prevail victory,eb14,"king,lord,ruler,master: war,fight,battle"
,queen,,eb15,"woman: king,lord,ruler,master"
,gold,,eb2a," big: money,wealth,wealthy"
,silver,,eb2b,"small,few: money,wealth,wealthy"
,prince,,eb61,"king,lord,ruler,master: small,few"
,salvation,,eb80,"God: king,lord,ruler,master: man: love,compassion: save,rescue: very: help: straight: people"
,Creator,,ec22,"God: king,lord,ruler,master: man: build: house: make,create: hand: person: love,compassion"
,crown,,eda4,"Thing: king,lord,ruler,master"
,Mattanah,,e38d,"King,lord,ruler,master: hand: land,ground,earth,space"
,Izhar,,e2c1,"Man: oil: money,wealth,wealthy: water,wet"
,Elkanah,,e2c0,"Man: redeem, redemption: money,wealth,wealthy: free,freedom: no,not: chain,bound,arrest,imprisoned "
,Assir,,e2bf,"Man: prison: house: chain,bound,arrest,imprisoned"
,Jochebed,,e2c4,"Woman: glory,glorify: very: praise,exalt,dignify,worship: mouth,said,speak,confession: good"
,Mahli,,e2c5,"Man: sad,grieve: heart"
,Mushi,,e2c6,"Man: leave,depart,come_out: door: forward,to"
,Phinehas,,e2c9,Man: snake
,Putiel,,e2ca,
,Shimei,,e2cb,"Man: mouth,said,space,confession: color"
,Zichri,,e2cd,"Man: very: know,knowledge"
,Zipporah,,e2ce,Woman: bird
,Herodion,,ebf1,"Man: family,relative: house: love,compassion"
,Hermes_man,,ebed,"Man: everywhere: land,ground,earth,space: all,whole"
,Tertius,,ebee,Man: three
,Balak,,ebff,"Man: bad: no,not: good: king,ruler,lord,master"
,Antipas,,ec01,"Man: dead,death,die: no,not: heart: faithful,faithfulness: very: believe,faith: know,knowledge: cross"
,Jezebel,,eca2,"Woman: king,lord,ruler,master: bad: no,not: good "
,Fortunatus,,eca4,Man: very: have: hand: .: good
,Achaicus,,eca5,Man: cross: people
,Aretas,,eca6,"Man: big: war,fight,battle"
,Silvanus,,eca9,"Man: silver: small,few: money,wealth,wealthy"
,Hymenaeus,,ecaa,"Man: bad: good: no,not: teach,teaching: mouth,said,speak,confession: book,read,learn"
,Hagar,,ecab,woman: run: walk: very
,Philetus,,ecac,"Man: wrong: no,not:  teach,teaching: mouth,said,speak,confession: book,read,learn"
,Claudia,,ecae,"Woman: no,not: walk"
,Crescan,,ecaf,"Man: grow: up: land,ground,earth,space"
,Demes,,ecb2,Man: people
,Eubulus,,ecb3,"Man: know,knowledge"
,Eunice,,ecb4,"Woman: war,battle,fight"
,Hermogenes,,ecb5,"Man: allow,permit,permission: mouth,said,speak,confession: king,lord,ruler,master"
,Linus,,ecb0,"Man: clothing,fabric"
,Lois,,ecb7,"Woman: mouth,said,speak,confession: same,equal"
,Onesimus, Onesimus Onesiphorus,ecb8,"Man: profit: money,wealth,wealthy: many,much"
,Phygelus,,ecb9,Man: run: walk: very
,Pudens,,ecba,"Man: brave,courage: no,not; afraid,fear,worry: mouth,said,speak,confession: heart"
,Tychicus,,ecbb,"Man: better: good: many,much"
,Jambres,,ecbc,"Man: buy,spend: forward,to: money,wealth,wealthy"
,Jannes,,ecbe,"Man: denarius: sun,day: money,wealth,wealthy"
,Reuben,,ecc0,"Man: first: start,beginning"
,Gad,,ecbd,"Man: good: time,when"
,Issachar,,ecce,Man: nine
,Abaddon, Appolyon Abaddon,ecd7,"Man: kill,destroy,destruction: knife,cut: very: person"
,Diotrephes,,ece2,"Man: thunder: mouth,said,speak,confession: storm"
,Clement,,ece3,"Man: good: spirit: no,not: person"
,Epaphroditus, Epaphras Epaphroditus,ece4,Man: good: face
,Euodia,,ece5,"Woman: profit: money,wealth,wealthy: many,much"
,Syntyche,,ece6,"Woman: happy,joy: face"
,Archippus,,ece7,Man: good: horse
,Nympha,,ecea,Man: holy: person: thing
,Apphia,,ecf1,"Woman: wine: cup,drink: fruit"
,Philemon,,ecf2,"Man: kiss: mouth,said,speak,confession: face"
,Korah,,ecf3,"Man: no,not: hair: face"
,Zenas,,ed09,"Man: lightning: storm: eye,see"
,Job,,ed0b,"Man: suffering,suffer: very: pain,hurt: knife,cut: heart"
,apostle,,ebef,"Cross: person: mouth,said,speak,confession"
,church,,ebfc,cross: people
,ambassador,,ebfd,"Eye,see: person: mouth,said speak,confession"
,Nemuel,,e396,"Man: circumcise,circumcision: knife,cut: flesh: soft: person"
,Og,,e39d,"Man: far: no,not: near,close: neck: face"
,Ozni,,e39e,"Man: small,few: ear,hear"
,Shemida,,e39f,"Man: above,over: up: thing: land,ground,earth,space"
,Shephupham,,e3a0,Man: snake
,Ahiram,,e3a1,"Man: no,not: down"
,Arad_man,,e3a3,"Man: donkey: small,few: horse"
,Asriel,,e3a4,"Man: chain,bound,arrest,imprisoned"
,Eran,,e3aa,"Man: awake: end,finish: sleep,rest,lie_down: person"
,Gilead_man,,e3ab,"Man: time,when: water,wet"
,Helek,,e3ac,"Man: part,some"
,Hepher,,e3ad,"Man: well: water,wet: hole"
,Peleth,,e2fb,"Man: small,few: fast_speed: very: forward,to"
,Zippor,,e2fd,"Man: small,few: bird"
,Mahlah,,e38c,"Woman: cry: sad,grieve: water,wet: heart"
,Milcah,,e38f,"Woman: worth,value,worthy: good: money,wealth,wealthy"
,Hoglah,,e3af,"Woman: bird: eat,food,meal: mouth,said,speak,confession: thing"
,Tirzah,,e3ba,"Woman: buy,spend: forward,to: money,wealth,wealthy"
,Hupham,,e3b0,"Man: ocean,sea: big: water,wet"
,Iezer,,e3b1,"Man: help: straight: people: mouth,said,speak,confession"
,Shuthelah,,e3b8,"Man: new: tree,plant,wood"
,Shuham,,e3b7,"Man: small,few: hole"
,Sihon,,e3b9,Man: away: thing
,Zelophehad,,e3bc,"Man: birth,born: start,beginning: person"
,Shemuel,,e411,"Man: spirit: no,not: person: ear,hear"
,Nobah_man,,e412,"Man: own: person: have: hand: .: guard: eye,see: sword"
,Nethanel,,e2ff,"Man: lead,leader,manage: forward,to: person: trumpet: big: thing: mouth,said,speak,confession "
,Jogli,,e3ef,"Man: very: send: hand: forward,to"
,On_man,,e414,
,Abiram,,e415,
,teeth,,e0b1,"mouth,said,speak,confession: bone"
,bone,,e0b2,
,bury,,e0d7,"straight: dead,death,die: no,not: heart"
,remember,,e0d8,"call,beckon: mouth,said,speak,confession: near,close: head: face"
,sing, sing Psalm song,e0e2,"mouth,said,speak,confession: dance: walk: happy,joy: face"
,hymn,,e0e3,"cross: sing,song,Psalm: mouth,said,speak,confession: dance: walk: happy,joy: face"
,deny,,e0e5,"no,not: mouth,said,speak,confession: know,knowledge"
,kiss,,e0e8,"mouth,said,speak,confession: face"
,taste,,ea07,"tongue: mouth,said,speak,confession: clothing,fabric: ."
,mock,,ea12,"mouth,said,speak,confession: love,compassion: bad: no,not: good"
,language,,ea23,"mouth,said,speak,confession: country,nation: big: land,ground,earth,space"
,test,,ec21,"questioned,ask: mouth,said,speak,confession: ?: or"
,right_time,,ed10,"command: mouth,said,speak,confession: !: time,when"
,breath, breath breathe,ecee,"Mouth,said,speak,confession: air"
,spice,,ecfe,"Good: taste: tongue: mouth,said,speak,confession: clothing,fabric: ."
,discipline,,eda5,"Whip: story:message,news,parable,report: mouth,said,speak,confession: book,learn,read"
,punishment, punishment punish,e1d0,"Whip: sin: bad: no,not: righteous,righteousness: good: work,do"
,Massah,,e3b6,"Test: questioned,ask: mouth,said,speak,confession: ?: or: land,ground,earth,space"
,Hazar_Addar,,e3ea,"Tree,plant,wood: praise,exalt,dignify,worship: mouth,said,speak,confession: good: land,ground,earth,space"
,foreknowledge,,eb79,"know,knowledge: before: backward: thing"
,weigh, weight weigh,e0e6,hand: measure
,heavy,,e0e7,weigh: hand: big: measure
,receive, receive gain,e1a3,"forward,to: gift: hand: love,compassion"
,justice,,ea25,"Forward,to: hand: same,equal"
,weak,,ea24,"no,not: strong: hand: power,can,ability: big: knife,cut"
,scatter,,ea34,"backward: up: forward,to: hand"
,knock,,eb8b,hand: door
,ring,,ebdf,Around: finger: hand
,finger,,eba5,Hand
,cymbal, drum cymbal,ebe3,"hand: sound,noise: ear,hear: thing "
,gong,,ebe5,"Loud: very: ear,hear: cymbal,drum: hand: thing"
,avenge, revenge avenge vengeance,ed0c,"Backward: Hand: same,equal"
,Zalmonah,,e40c,"Shade: hand: sun,day: land,ground,earth,space"
,tambourine,,e413,
,shoulder,,e132,Arm: person
,custom,,eb10,"all,whole: work,do"
,Nazirite,,e395,"Promise: mouth,said,speak,confession: work,do: person"
,Jogbehah,,e3cd,"Land,ground,earth,space: prepare: before: backward: use,useful: thing: work,do"
,Jotbathah,,e3f0,"Good: land,ground,earth,space"
,angel,,e0a7,"good: spirit: no,not: person"
,Marah,,e0cd,"Bitter: bad: no,not: good: mouth,said,speak,confession: clothing,fabric: water,wet"
,harp,,ecc6,String: box
,string,,ecc7,
,tool,,eb34,
,winnowing_fork,,ec41,"grain,wheat: air: tool "
,fat_animal,,eb11,"animal: water,wet"
,yoke,,eb09,animal: tool
,lion,,ecb6,Hair: face: animal
,tail,,ecd6,Animal
,bear,,ecef,Shield: animal
,frog,,ecf6,"jump: fast_speed: very: forward,to: up: animal"
,leopard,,ecf8,Soft: animal
,deer,,efb6,"Fast_speed: very: forward,to: animal"
,Nimrah,,e3cf,"Leopard: soft: animal: village: many,much: neighbor: house: near,close"
,Abarim,,e38b,"Through,pass: mountain"
,breast,,e2db,In_front: thing: body: person
,cover,,e39a,straight: thing
,become_thing,,e839,"change,turn: thing"
,corner,,eb83,"clothing,fabric"
,mirror,,ebe6,"thing: eye,see: me,I"
,repeat, times repeat continue,e049,"mouth,said,speak,confession"
,bell,,e0be,"Small,few: sound,noise: ear,hear: thing"
,Thummim,,e0eb,"choose: love,compassion: or: true,truth: good: measure"
,Ataroth_Shopham,,e3c7,"Cover: straight: thing: land,ground,earth,space"
,scepter,,e404,"King,lord,ruler,master: staff: big: stick"
,Kehelathah,,e3f1,"Together_people,gathered_people: land,ground,earth,space"
,toe,,e2c8,"Foot: person: part,some"
,Leummim, Leummim Leum,eee3,"Accuse,criticize,revile: mouth,said,speak,confession: bad: no,not: good: people"
,Letush, Letush Letush,eee2,tool: people
,Asshurites,,e1ef,"Many,much: war,battle,fight: people"
,Ludites,,e1ea,"Bad: no,not: good: land,ground,earth,space; people"
,Kasluhites,,edc9,"Save,rescue: very: help: straight: people"
,Caphtorites,,edc8,Fruit: people
,Arkites,,edb7,Run: walk: very: people
,Jebusites,,e1e5,"Past: backward: time,when: peace: sleep,rest,lie_down: person: love,compassion: village: many,much: neighbor: house: near,close: people"
,Lehabites,,e1c1,"Fire,heat,hot: people"
,Kenites,,efd5,"Find: good: search: hand: eye,see: people"
,Kadmonites,,efd1,East: direction: people
,Emites,,efa8,"Afraid,fear,worry: mouth,said,speak,confession: heart: people"
,Zuzites,,eef7,"Argument: mouth,said,speak,confession: wild: no,not: peace: sleep,rest,lie_down: love,compassion: people"
,Zemarites,,eef4,Sheep: soft: people
,Sinites,,eed1,"Water,wet: land,ground,earth,space: people"
,Rephaim,,eebd," heal: hand: health,healthy: happy,joy: face: heart: people"
,Perizzites,,eeb5,"Village: many,much: neighbor: house: near,close: people"
,Pathrusites,,eeb4,South: direction: people
,Horites,,edf1,Cave: hole: mountain: people
,Hivites,,edee,"Mouth,said,speak,confession: people"
,Hittites,,eded,"Anger,angry: people"
,Hamathites,,ede7,Wall: people
,Girgashites,,ede1,"Dirt,soil,ground_soil: land,ground,earth,space: people"
,Amorites,,edaf,mountain: people 
,Ammon,,edae,"big: people: land,ground,earth,space"
,thigh,,ed0d,Person
,spy,,ed07,"Eye,see: mute: mouth,said,speak,confession: person: no,not"
,another, next another,ebf2,"Person: after: thing: forward,to"
,creation,,ebc3,"person: thing: all,whole"
,leg,,ebe0,person
,weary,,ebfe,"Very: no,not; sleep,rest,lie_down: person"
,passion,,ebac,"big: desire,like,want,will: love,compassion: heart"
,elect,,ec9f,"choose: love,compassion: or: people"
,philosopher,,ec04,"person: because,purpose,reason,therefore: know,knowledge: ?"
,Epicurean,,ec05,"person: happy,joy: face: because,purpose,reason,therefore: know,knowledge: ?"
,Stoic,,ec06,"person: sad,grieve: because,purpose,reason,therefore: know,knowledge: ?"
,waist,,e391,person
,plate, platter plate,e386,big: bowl
,stay, remain stay,e83b,person: straight
,vendor,,e0b4,"person: sell: backward: money,wealth,wealthy"
,country, nation country,e0a2,"big: land,ground,earth,space"
,Nineveh,,e0c6,"enemy: person: hate,enmity: love,compassion: no,not: land,ground,earth,space "
,who,,e1a1,"person: questioned,ask: mouth,said,speak,confession: ?"
,robber, thief robber,e0e9,"person: hand: bad: no,not: good"
,Jew, Jewish Jew,e0f9,"person: land,ground,earth,space: book,learn,read"
,Sadducee,,ea03,"Person: mute: mouth,said,speak,confession: no,not: up"
,Israel,,ea04,person: or
,Herodians,,ea05,"person: king,lord,ruler,master: bad: no,not: good"
,murderer,,ea10,"person: kill,destroy,destruction: knife,cut"
,wait,,ea11,"stay,remain: person: straight: time,when"
,Gabriel,,ec39,"big: angel: good: spirit: no,not: person"
,couch,,eb5f,"big: chair,sit"
,descendant,,eb60,"future: time: forward,to: children: small,few: people"
,elder,,eb62,"old: no,not: new: lead,leader,manage: forward,to: person"
,centurion,,eb7a,"lead,leader,manage: forward,to: person: war,fight,battle"
,Christian, Christian Believer,eb90,"follow: people: forward,to: king,lord,ruler,master: cross"
,burden,,ec86,Heavy: weigh: hand: big: measure: person
,sorcery,,ec8c,"no,not: help: straight: people: God: king,lord,ruler,master: man: love,compassion"
,Zin,,e1f2,"Thorn: land,ground,earth,space"
,burn, burnt burn,ecd0,"Kill,destroy,destruction: knife,cut: person: fire,hot,heat"
,flood,,ece0,"kill,destroy,destruction: knife,cut: person: water,wet"
,own,,eced,Person: have: hand: .
,sand,,ecfd,"Dry: no,not: water,wet: dirt,soil,ground_soil: land,ground,earth,space"
,Philistia,,eeb7,"Dust: small,few: part,some; land,ground,earth,space"
,pitch, tar pitch,eeb9,"Dirty: water: bad: no,not: good: dirt,ground_soil,soil: land,ground,earth,space"
,Goshen,,efbf,"Near,close: sun,day: land,ground,earth,space"
,Paddan_Aram,,eeea,"Straight: country,nation: big: land,ground,earth,space"
,Kiriathaim,,eec8,"Two: land,ground,earth,space "
,Sephar,,eec7,"Census: person: book,learn,read: number: land,ground,earth,space"
,Havilah_land,,ede8,"Give: gift: hand: love,compassion: forward,to: land,ground,earth,space"
,Dan_land,,edcc,"King,lord,ruler,master: or: earth,ground,land,space"
,Rehob,,e2ea,
,Assyria,,edbc,"Up: grow,growth,ripen: land,ground,earth,space"
,Spain,,ebd6,"east: direction: land,ground,earth,space"
